class,source,tile_id,polygon_id,n_px,confidence_weight,degenerate,own_angle_deg,nearest_other_class,nearest_other_angle_deg,margin_deg,suspect
hcp,hand,t0237,0,1483,1.0,False,2.108038707547027,plagioclase,1.5144356338550053,-0.5936030736920215,True
hcp,hand,t0364,23,69,1.0,False,1.764082728622017,olivine,1.17191866032566,-0.5921640682963571,True
lcp,hand,t0600,102,116,1.0,False,1.683042781987216,plagioclase,1.0909550432234787,-0.5920877387637373,True
olivine,hand,t0240,24,655,1.0,False,1.2164716317587607,plagioclase,0.6243939780472166,-0.5920776537115441,True
hcp,hand,t0365,23,1764,1.0,False,1.3643737973782146,plagioclase,0.7724316645356233,-0.5919421328425913,True
bland,reassigned,t1176,3973655356,408,1.0,False,4.118945420210965,junk,3.527069564588519,-0.5918758556224457,True
hcp,hand,t0239,2,168,1.0,False,2.4083101756344494,olivine,1.8173935725144699,-0.5909166031199795,True
hcp,hand,t0434,70,1363,1.0,False,1.529505260867148,olivine,0.9388332534604245,-0.5906720074067235,True
hcp,hand,t0433,377,141,1.0,False,4.03091099396652,olivine,3.4406704017696224,-0.5902405921968978,True
hcp,hand,t0433,32,35,1.0,False,1.480222875307239,olivine,0.8901219911525311,-0.590100884154708,True
plagioclase,hand,t0433,54,111,1.0,False,2.8968645674401383,lcp,2.307234080706305,-0.5896304867338333,True
hcp,hand,t0434,56,219,1.0,False,1.3993539022371981,olivine,0.8108557968833697,-0.5884981053538284,True
olivine,hand,t0237,46,98,1.0,False,2.031833941024408,plagioclase,1.4435968464680267,-0.5882370945563813,True
hcp,hand,t0240,53,285,1.0,False,1.7314699770371242,olivine,1.1438742589811979,-0.5875957180559264,True
hcp,hand,t0433,18,317,1.0,False,2.763682515211312,olivine,2.176333206503494,-0.5873493087078181,True
plagioclase,hand,t0599,762,1284,1.0,False,3.651821674464392,olivine,3.0650676928754845,-0.5867539815889073,True
junk,tag,t1085,2237406959,8,1.0,True,12.645023094652373,lcp,12.058345235142315,-0.5866778595100577,True
plagioclase,hand,t0434,8,9,1.0,True,1.6604272017165824,olivine,1.0745881895338807,-0.5858390121827017,True
olivine,hand,t0435,47,344,1.0,False,1.5706178610258665,hcp,0.9848714657730704,-0.5857463952527961,True
plagioclase,hand,t0435,464,189,1.0,False,1.488885490645263,olivine,0.903845211959488,-0.5850402786857751,True
hcp,hand,t0294,14,1157,1.0,False,1.1992328261857064,olivine,0.6154087900996428,-0.5838240360860636,True
hcp,hand,t0434,134,1621,1.0,False,1.3757877380511332,olivine,0.7921095132319943,-0.5836782248191389,True
olivine,hand,t0433,65,351,1.0,False,2.0586406025804727,hcp,1.4751725086662264,-0.5834680939142463,True
hcp,hand,t0239,8,149,1.0,False,2.278930838931693,plagioclase,1.696966662311324,-0.5819641766203689,True
hcp,hand,t0682,4,4845,1.0,False,2.578767340796661,lcp,1.99784867460313,-0.580918666193531,True
plagioclase,hand,t0236,71,183,1.0,False,2.0290297513758193,olivine,1.449255563788224,-0.5797741875875952,True
plagioclase,hand,t0530,768,121,1.0,False,2.994172508389961,olivine,2.416169327604877,-0.5780031807850841,True
lcp,hand,t0600,152,102,1.0,False,1.3124833618040472,plagioclase,0.7345886137867992,-0.577894748017248,True
hcp,hand,t0364,29,41,1.0,False,1.4548027565650061,olivine,0.8769352210626115,-0.5778675355023947,True
olivine,hand,t0433,191,11,1.0,False,1.7681870190195614,hcp,1.1907461982438454,-0.577440820775716,True
lcp,hand,t0599,222,36,1.0,False,1.8664100563785149,plagioclase,1.2904012999830583,-0.5760087563954566,True
hcp,hand,t0435,343,1533,1.0,False,2.1120149181938457,olivine,1.536061623672722,-0.5759532945211236,True
bland,reassigned,t1176,137496333,370,1.0,False,4.851127021742463,junk,4.275189543031966,-0.5759374787104967,True
plagioclase,hand,t0435,101,94,1.0,False,1.8817034524462921,lcp,1.3071311152415563,-0.5745723372047358,True
lcp,hand,t0436,41,9,1.0,True,2.115836173443017,plagioclase,1.5414920496916025,-0.5743441237514146,True
hcp,hand,t0436,58,74,1.0,False,1.6066700018832512,olivine,1.0327457084886416,-0.5739242933946096,True
hcp,hand,t0433,295,52,1.0,False,1.508524096752986,olivine,0.9349699062252557,-0.5735541905277304,True
plagioclase,hand,t0525,906,73,1.0,False,1.5214048829611486,lcp,0.9482331654808089,-0.5731717174803397,True
hcp,hand,t0435,357,438,1.0,False,1.5441390343211805,olivine,0.972225912279412,-0.5719131220417685,True
lcp,hand,t0437,16,59,1.0,False,1.8337709591201348,plagioclase,1.2629161611140842,-0.5708547980060505,True
olivine,hand,t0235,18,45,1.0,False,1.8133437081013941,plagioclase,1.2429258439104311,-0.570417864190963,True
hcp,hand,t0644,12,40,1.0,False,3.2773027716564056,lcp,2.7082539101163374,-0.5690488615400682,True
plagioclase,hand,t0531,1001,57,1.0,False,1.8766782195538387,lcp,1.307876582098762,-0.5688016374550768,True
plagioclase,hand,t0433,173,192,1.0,False,2.4746758962672515,lcp,1.9065686047490595,-0.568107291518192,True
plagioclase,hand,t0435,145,168,1.0,False,1.67199337212113,olivine,1.1040755459308642,-0.5679178261902658,True
lcp,hand,t0527,151,131,1.0,False,1.7318802095733608,plagioclase,1.1649922240608004,-0.5668879855125604,True
hcp,hand,t0361,14,248,1.0,False,1.3371695686456437,olivine,0.7703996052260504,-0.5667699634195933,True
lcp,hand,t0365,10,81,1.0,False,1.616920601674208,plagioclase,1.050310203271825,-0.5666103984023829,True
plagioclase,hand,t0532,916,7126,1.0,False,3.435025547475261,olivine,2.8688063452404338,-0.5662192022348274,True
lcp,hand,t0528,110,401,1.0,False,1.5672845498673276,plagioclase,1.0013248680594768,-0.5659596818078507,True
plagioclase,hand,t0504,16,22,1.0,False,1.3016896832985503,lcp,0.7361723179349993,-0.565517365363551,True
lcp,hand,t0579,35,88,1.0,False,2.3162757937003176,hcp,1.7509090464485628,-0.5653667472517547,True
plagioclase,hand,t0597,952,158,1.0,False,1.928238460456196,lcp,1.3637430560826105,-0.5644954043735855,True
bland,reassigned,t1105,363748657,17,1.0,False,5.747925640770261,junk,5.183984175624232,-0.563941465146029,True
plagioclase,hand,t0364,39,123,1.0,False,1.8666590600219517,olivine,1.3033005664787891,-0.5633584935431626,True
hcp,hand,t0364,116,118,1.0,False,2.580738037761577,lcp,2.017536567697818,-0.5632014700637593,True
plagioclase,hand,t0505,56,409,1.0,False,2.043617637845051,hcp,1.4805847577152258,-0.563032880129825,True
bland,reassigned,t1248,2583503894,111,1.0,False,3.0791697420861563,junk,2.516535119688009,-0.5626346223981473,True
olivine,hand,t0504,2,42,1.0,False,2.056627676145449,hcp,1.494025150568569,-0.5626025255768801,True
hcp,hand,t0364,138,402,1.0,False,5.140321712190515,lcp,4.578519472837395,-0.5618022393531197,True
hcp,hand,t0363,21,552,1.0,False,1.3596371402003107,olivine,0.7981182255796876,-0.5615189146206231,True
hcp,hand,t0365,25,580,1.0,False,1.4495621183317777,plagioclase,0.888364730347839,-0.5611973879839387,True
hcp,hand,t0240,97,430,1.0,False,1.362811098041894,plagioclase,0.803393542797276,-0.5594175552446179,True
hcp,hand,t0290,16,78,1.0,False,1.702905877149705,lcp,1.1438996136826465,-0.5590062634670585,True
olivine,hand,t0505,58,735,1.0,False,1.6835356873418528,hcp,1.1251624855861253,-0.5583732017557275,True
plagioclase,hand,t0600,801,427,1.0,False,2.7664110580510592,olivine,2.208088940804055,-0.5583221172470041,True
bland,reassigned,t1248,2084463155,12,1.0,False,3.157280761252779,junk,2.5994362754054325,-0.5578444858473466,True
hcp,hand,t0436,30,424,1.0,False,1.5014106393916338,olivine,0.9448744217874054,-0.5565362176042283,True
hcp,hand,t0364,22,131,1.0,False,1.4798499866202723,olivine,0.9234797691164401,-0.5563702175038322,True
lcp,hand,t0528,157,95,1.0,False,1.4589295337535628,plagioclase,0.9031025264518792,-0.5558270073016837,True
lcp,hand,t0508,10,248,1.0,False,1.6035565953819646,hcp,1.0481089104230588,-0.5554476849589058,True
olivine,hand,t0433,319,77,1.0,False,1.436483091984981,hcp,0.8811872685057118,-0.5552958234792691,True
olivine,confirmed,t1250,3299533664,9082,0.75,False,1.7657270787912551,hcp,1.2105697691107733,-0.5551573096804818,True
olivine,confirmed,t1442,2626547192,506,0.75,False,2.475269019779763,hcp,1.9201787129707748,-0.5550903068089883,True
lcp,hand,t0672,296,49,1.0,False,2.4813056007683527,plagioclase,1.9294030519708962,-0.5519025487974565,True
lcp,hand,t0437,60,51,1.0,False,1.8926358376422627,plagioclase,1.3409037323490833,-0.5517321052931794,True
olivine,hand,t0503,37,555,1.0,False,1.9016748156839252,hcp,1.3504965961845683,-0.5511782194993569,True
hcp,hand,t0235,4,3121,1.0,False,1.3993282349481277,plagioclase,0.8485674701558951,-0.5507607647922327,True
bland,reassigned,t1249,3540074082,52,1.0,False,4.090909860962512,junk,3.5402615091281575,-0.5506483518343543,True
lcp,hand,t0602,88,63,1.0,False,1.8808278335658946,plagioclase,1.3307598804060239,-0.5500679531598707,True
hcp,hand,t0433,229,40,1.0,False,4.030325810792618,olivine,3.4803777516772088,-0.5499480591154096,True
olivine,hand,t0434,18,36,1.0,False,1.1587805240704878,hcp,0.608896446736078,-0.5498840773344098,True
lcp,hand,t0505,108,26,1.0,False,1.613222549542787,plagioclase,1.0645918487840247,-0.5486307007587623,True
hcp,hand,t0436,155,142,1.0,False,2.999652503236119,olivine,2.4516110916794713,-0.5480414115566479,True
hcp,hand,t0240,9,251,1.0,False,1.9039571709956364,olivine,1.3583481099059898,-0.5456090610896467,True
hcp,hand,t0436,67,572,1.0,False,2.3614392791379486,olivine,1.8161266393727127,-0.5453126397652359,True
hcp,hand,t0364,219,75,1.0,False,1.2426865090961106,plagioclase,0.6999010757854128,-0.5427854333106977,True
olivine,hand,t0504,10,34,1.0,False,1.6678419694476243,hcp,1.1252824869317386,-0.5425594825158857,True
lcp,hand,t0580,6,24,1.0,False,1.6672500059432795,plagioclase,1.1252782897780178,-0.5419717161652617,True
olivine,hand,t0433,243,82,1.0,False,2.4931408608945156,plagioclase,1.9513881770357262,-0.5417526838587894,True
plagioclase,hand,t0601,818,1610,1.0,False,1.7843035865794008,olivine,1.2427248927731551,-0.5415786938062457,True
lcp,hand,t0600,32,129,1.0,False,1.5915070392062478,plagioclase,1.0502177085072846,-0.5412893306989632,True
hcp,hand,t0364,229,77,1.0,False,0.9832733073139707,olivine,0.44221668902735495,-0.5410566182866157,True
hcp,hand,t0507,22,84,1.0,False,1.331952615181154,olivine,0.7920250604983304,-0.5399275546828236,True
olivine,hand,t0433,253,4,1.0,True,1.2562069269390508,plagioclase,0.7168160838493605,-0.5393908430896903,True
hcp,hand,t0433,119,179,1.0,False,2.5032009051715627,olivine,1.9650151596121022,-0.5381857455594605,True
plagioclase,hand,t0236,96,121,1.0,False,2.158008103115854,lcp,1.6201088012735367,-0.537899301842317,True
hcp,hand,t0433,42,285,1.0,False,3.5099195373810543,olivine,2.9726909253054368,-0.5372286120756176,True
hcp,hand,t0364,146,2056,1.0,False,1.7616933657164033,olivine,1.2250895762133602,-0.5366037895030431,True
plagioclase,hand,t0505,92,142,1.0,False,2.6827781173743754,lcp,2.1463861722773854,-0.5363919450969901,True
plagioclase,hand,t0363,38,49,1.0,False,1.5162829829254771,lcp,0.9799035907756134,-0.5363793921498637,True
olivine,hand,t0290,15,128,1.0,False,1.0435838119705403,plagioclase,0.5077852199929486,-0.5357985919775917,True
olivine,hand,t0579,0,245,1.0,False,1.26526995643083,hcp,0.7311224944004466,-0.5341474620303834,True
plagioclase,hand,t0525,871,136,1.0,False,2.5153710434037606,olivine,1.9816408397365097,-0.5337302036672509,True
plagioclase,hand,t0435,377,140,1.0,False,3.864755340931223,lcp,3.332808704093342,-0.5319466368378811,True
hcp,hand,t0433,45,23,1.0,False,2.6795731843349917,olivine,2.1521130039217837,-0.527460180413208,True
lcp,hand,t0599,141,65,1.0,False,2.3032038683676794,plagioclase,1.7758368990934346,-0.5273669692742449,True
olivine,hand,t0237,47,66,1.0,False,1.6064513610994926,plagioclase,1.0818146232738486,-0.524636737825644,True
plagioclase,hand,t0531,893,126,1.0,False,2.1398570977649296,olivine,1.616758359364742,-0.5230987384001875,True
lcp,hand,t0437,26,50,1.0,False,1.5355247104319316,plagioclase,1.0130850010814823,-0.5224397093504494,True
hcp,hand,t0363,3,579,1.0,False,1.2144574341138255,plagioclase,0.6935258712749143,-0.5209315628389112,True
hcp,hand,t0435,177,345,1.0,False,1.2635469755022877,olivine,0.7432419315738944,-0.5203050439283933,True
hcp,hand,t0525,4,598,1.0,False,1.3127673323235374,lcp,0.793680469182457,-0.5190868631410803,True
plagioclase,hand,t0505,64,9,1.0,True,1.5473000644158124,olivine,1.028589513289018,-0.5187105511267944,True
plagioclase,hand,t0602,934,1688,1.0,False,2.2263586723833066,lcp,1.7081587158799796,-0.5181999565033271,True
lcp,hand,t0364,46,112,1.0,False,1.4271784460408483,plagioclase,0.9107986587918258,-0.5163797872490226,True
hcp,hand,t0435,325,155,1.0,False,1.7264933202480408,olivine,1.2133171069931938,-0.513176213254847,True
hcp,hand,t0436,171,59,1.0,False,2.2117821964099154,olivine,1.6986304085957855,-0.5131517878141298,True
lcp,hand,t0600,94,140,1.0,False,1.734084845628978,plagioclase,1.221114607450958,-0.5129702381780199,True
hcp,hand,t0364,239,201,1.0,False,1.0796362980893595,plagioclase,0.5671157281548168,-0.5125205699345426,True
plagioclase,hand,t0434,114,124,1.0,False,1.113715408628593,hcp,0.6019511997069653,-0.5117642089216277,True
bland,reassigned,t1176,48465323,12,1.0,False,4.398103204171647,junk,3.8880647169229254,-0.5100384872487211,True
lcp,confirmed,t1322,294029203,46,1.0,False,5.2921765418361835,bland,4.782159005407817,-0.5100175364283661,True
plagioclase,hand,t0435,462,29,1.0,False,1.6921377489069924,lcp,1.1821986480473958,-0.5099391008595966,True
plagioclase,hand,t0236,70,36,1.0,False,2.3352360767767877,olivine,1.828054197646836,-0.5071818791299516,True
junk,tag,t1090,1655146008,102,1.0,False,5.870893028523386,bland,5.365542872398524,-0.5053501561248623,True
hcp,hand,t0433,121,175,1.0,False,1.8768685936960174,olivine,1.372580566591666,-0.5042880271043515,True
hcp,hand,t0598,19,367,1.0,False,1.392465836055405,plagioclase,0.8902630589725282,-0.5022027770828768,True
lcp,hand,t0364,62,131,1.0,False,1.4394945111921607,plagioclase,0.9379363959805167,-0.501558115211644,True
hcp,hand,t0434,86,62,1.0,False,1.7885391553375123,lcp,1.287505930850384,-0.5010332244871283,True
hcp,hand,t0364,267,131,1.0,False,1.0850551885449873,olivine,0.5842502336408251,-0.5008049549041622,True
plagioclase,hand,t0504,116,92,1.0,False,1.7179540176298498,lcp,1.218159665572028,-0.49979435205782186,True
olivine,hand,t0505,60,205,1.0,False,1.878397998981767,hcp,1.3797124355813308,-0.4986855634004361,True
lcp,hand,t0364,26,59,1.0,False,1.2657395018889737,plagioclase,0.7672076322916488,-0.4985318695973249,True
olivine,hand,t0504,8,47,1.0,False,1.6034747577043176,hcp,1.105389453461849,-0.49808530424246866,True
olivine,hand,t0505,96,85,1.0,False,2.057137993860921,hcp,1.5596085204056478,-0.4975294734552733,True
olivine,hand,t0434,178,315,1.0,False,1.1098006948142134,hcp,0.6123057378567284,-0.497494956957485,True
lcp,hand,t0437,72,126,1.0,False,1.5651320392385621,plagioclase,1.068186293784787,-0.4969457454537751,True
olivine,hand,t0431,1,1855,1.0,False,2.308705280734511,hcp,1.812152669313644,-0.49655261142086693,True
hcp,hand,t0364,82,283,1.0,False,1.8942974738257425,lcp,1.3980390115935133,-0.49625846223222925,True
olivine,hand,t0503,17,210,1.0,False,2.719475216572456,plagioclase,2.225088145791583,-0.49438707078087285,True
plagioclase,hand,t0505,94,132,1.0,False,2.6296326974064566,lcp,2.13575387442434,-0.4938788229821167,True
lcp,hand,t0437,24,132,1.0,False,1.5749141909503364,plagioclase,1.0812834776534772,-0.49363071329685915,True
lcp,hand,t0579,39,146,1.0,False,1.9141544444392475,hcp,1.421201708534631,-0.49295273590461663,True
plagioclase,hand,t0506,26,32,1.0,False,2.3907090600667904,hcp,1.898138544119629,-0.4925705159471614,True
junk,tag,t1162,690966188,80,1.0,False,2.733597767881429,bland,2.2413000287736593,-0.49229773910776986,True
olivine,hand,t0435,75,26,1.0,False,1.4361570114275308,plagioclase,0.9438667074609657,-0.49229030396656515,True
olivine,hand,t0184,6,39,1.0,False,2.365891671191436,plagioclase,1.8738984358916595,-0.4919932352997767,True
plagioclase,hand,t0531,828,68,1.0,False,2.3271675902106095,lcp,1.8355278346326782,-0.49163975557793127,True
hcp,hand,t0434,76,110,1.0,False,1.295962622655819,olivine,0.8049849584169831,-0.4909776642388358,True
olivine,hand,t0364,263,806,1.0,False,1.1372722069606074,plagioclase,0.647743580339716,-0.48952862662089136,True
hcp,hand,t0433,6,85,1.0,False,3.933884058924858,lcp,3.4445933771062545,-0.48929068181860336,True
hcp,hand,t0433,106,36,1.0,False,4.424657497277079,olivine,3.9353932010561716,-0.4892642962209073,True
olivine,hand,t0504,84,156,1.0,False,1.73959478448408,hcp,1.2504112843922408,-0.4891835000918392,True
olivine,confirmed,t1250,473741005,22677,1.0,False,1.5858169944598057,plagioclase,1.0966369783434218,-0.48918001611638395,True
hcp,hand,t0433,137,288,1.0,False,1.4562380137213051,olivine,0.9691627291204717,-0.4870752846008334,True
hcp,hand,t0364,130,164,1.0,False,1.2746057031604958,olivine,0.7883331291070927,-0.4862725740534031,True
plagioclase,hand,t0601,819,173,1.0,False,1.5769700666858195,lcp,1.0914448286144456,-0.48552523807137393,True
lcp,hand,t0636,289,49232,1.0,False,2.598320777490582,plagioclase,2.11393597254058,-0.4843848049500017,True
olivine,confirmed,t1250,1525087931,21000,0.75,False,1.6398885931219467,hcp,1.156256867637038,-0.48363172548490874,True
hcp,hand,t0436,143,105,1.0,False,2.1413722681220824,olivine,1.6585927829417533,-0.4827794851803291,True
olivine,hand,t0436,130,106,1.0,False,2.5844583913950845,hcp,2.101714758858224,-0.48274363253686037,True
hcp,hand,t0364,185,284,1.0,False,1.184680951538325,plagioclase,0.7022994324110495,-0.48238151912727545,True
olivine,hand,t0364,221,637,1.0,False,1.349631543198108,hcp,0.8674022962952297,-0.4822292469028784,True
plagioclase,hand,t0435,385,97,1.0,False,2.2028042101615006,lcp,1.7210332962147126,-0.48177091394678806,True
hcp,hand,t0433,138,444,1.0,False,3.7368672084354078,olivine,3.255268651093215,-0.4815985573421928,True
hcp,confirmed,t1232,851155541,179,1.0,False,2.659064495428235,lcp,2.1785678313644805,-0.4804966640637547,True
plagioclase,hand,t0435,31,170,1.0,False,1.4994950325338823,olivine,1.019425644263418,-0.4800693882704643,True
plagioclase,hand,t0531,900,228,1.0,False,1.7916178475740059,olivine,1.3117306318277306,-0.47988721574627524,True
plagioclase,hand,t0601,789,70,1.0,False,1.7543270309718528,lcp,1.2748203907513198,-0.479506640220533,True
hcp,hand,t0433,235,35,1.0,False,2.2219998852196374,olivine,1.7435443792050755,-0.4784555060145619,True
plagioclase,hand,t0506,78,8,1.0,True,2.1343608851143103,hcp,1.65768432018872,-0.4766765649255904,True
hcp,hand,t0364,53,13,1.0,False,1.3025378103944112,olivine,0.8262115239828578,-0.4763262864115534,True
plagioclase,hand,t0434,118,206,1.0,False,1.708823177849531,hcp,1.2329677033637731,-0.47585547448575793,True
hcp,hand,t0290,44,86,1.0,False,1.6554959344672227,plagioclase,1.1800407100910766,-0.47545522437614607,True
lcp,hand,t0508,12,351,1.0,False,2.4668430768833502,hcp,1.991767343260751,-0.47507573362259925,True
